SAMPID	Gene	h1	h2	SMTSD	is_eGene
GTEX-S4Z8-0008	ENSG00000100258.17	26	27	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100320.22	44	64	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000100372.14	39	29	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100372.14	63	67	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100401.19	76	44	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000100410.7	72	53	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000100410.7	200	148	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000100461.17	31	23	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100461.17	62	83	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100483.13	46	72	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100504.16	74	50	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100883.11	60	51	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100906.10	39	29	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100906.10	116	85	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100991.11	55	39	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000100991.11	178	135	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101019.21	30	22	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101019.21	76	68	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101126.15	34	34	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000101166.15	48	34	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101166.15	68	153	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101220.17	41	24	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101220.17	87	42	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101346.13	65	66	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101350.7	26	31	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101457.12	19	40	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101544.8	50	46	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000101654.17	23	29	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000101745.16	28	30	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000102189.16	82	94	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000102710.19	36	63	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000102753.9	41	27	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000102753.9	155	90	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000102781.13	40	25	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000102802.9	243	184	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000102804.14	95	37	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000102804.14	161	70	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000102882.11	20	35	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000102882.11	87	81	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103005.11	45	37	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000103042.8	58	57	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103051.18	63	75	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103121.8	55	105	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103187.7	65	51	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103196.11	53	43	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103222.18	36	52	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103222.18	81	140	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103241.6	17	60	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103485.17	18	42	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000103485.17	19	69	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000103591.12	74	47	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103742.11	33	27	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103888.16	43	93	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000103888.16	23	53	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000104331.8	28	35	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000104332.11	81	41	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000104332.11	337	128	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000104341.16	48	20	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000104341.16	134	92	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000104375.15	23	34	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000104723.20	57	70	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000104825.16	51	63	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000104872.10	22	33	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000104872.10	33	47	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000104969.9	28	41	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105127.8	78	66	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105185.11	51	63	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105185.11	121	113	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105245.9	66	52	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105281.12	94	35	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105323.16	75	54	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105568.17	49	16	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105568.17	63	41	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105810.9	55	78	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000105887.10	60	38	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105889.14	30	21	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105928.13	18	38	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000105928.13	85	143	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106299.7	41	70	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106299.7	77	156	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106348.16	25	27	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106524.8	25	36	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106538.9	12	39	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106571.12	67	72	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106608.16	39	23	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106617.13	21	36	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106635.7	38	22	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106638.15	47	22	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106683.14	25	32	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000106683.14	35	38	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000107130.9	36	31	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000107186.16	67	43	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000107371.12	58	64	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000107560.10	29	23	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000107560.10	48	53	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000107651.12	34	51	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000107731.12	33	41	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000107745.17	41	34	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000107745.17	87	88	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000107862.4	36	40	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000107937.18	41	45	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000107951.14	40	42	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000107959.15	38	22	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000107959.15	53	43	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000108061.11	164	135	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000108510.9	30	66	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000108528.13	24	39	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000108578.14	71	61	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000108828.15	347	297	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000108829.9	83	72	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000109065.11	70	50	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000109099.13	154	181	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000109184.14	91	46	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110047.17	22	35	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110063.8	28	37	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110104.11	32	25	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110172.11	28	25	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110172.11	87	79	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110218.8	38	33	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110315.6	34	39	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110395.6	33	26	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110429.13	40	44	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000110696.9	121	209	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110756.17	26	25	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110906.12	77	60	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000110917.7	22	34	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111196.9	129	125	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111321.10	82	26	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111361.12	44	36	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111361.12	97	109	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111424.10	31	25	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111605.16	26	66	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111696.11	37	21	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111711.9	76	65	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111752.10	68	63	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111875.7	65	87	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000111897.6	107	120	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000111897.6	249	319	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000111961.17	38	45	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000112078.13	133	96	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000112079.8	29	38	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000112079.8	72	127	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000112137.17	45	30	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000112159.11	35	49	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000112237.12	79	64	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000112378.11	40	24	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000112576.12	24	27	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000112773.15	99	163	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000112983.17	28	40	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000113070.7	25	39	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000113300.11	151	133	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000113456.18	58	55	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000113580.14	81	43	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000113595.14	49	20	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000113595.14	139	74	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000113721.13	69	83	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000114019.14	57	45	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000114023.15	53	56	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000114023.15	133	167	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000114423.18	36	34	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000114446.4	50	45	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000114446.4	105	112	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000114520.10	30	31	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000114520.10	85	91	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000114544.16	46	44	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000114698.14	63	64	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000114861.18	62	56	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000114999.7	97	94	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000114999.7	181	170	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000115073.7	23	33	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115211.15	34	39	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000115232.13	38	27	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115239.21	77	85	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115241.10	68	57	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115241.10	172	150	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115350.11	43	20	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115446.11	51	34	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115649.15	48	68	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115758.12	29	43	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000115761.15	32	38	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115825.9	28	34	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115942.8	36	41	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115944.14	299	162	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115946.7	82	81	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000115993.12	30	25	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000116260.16	100	70	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000116266.10	50	45	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000116285.12	28	24	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000116288.12	279	171	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000116459.10	70	73	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000116729.13	33	19	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000116729.13	38	26	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000116752.5	44	49	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000116857.16	50	30	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000117155.16	29	24	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000117174.10	55	98	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000117174.10	243	387	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000117226.11	12	105	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000117500.12	64	46	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000117640.17	88	60	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000117748.9	115	95	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000117984.13	170	80	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000118007.12	55	47	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000118873.15	34	28	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000119231.10	25	30	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000119446.13	41	39	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000119446.13	68	123	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000119688.20	37	45	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000119977.20	37	57	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000120137.6	24	27	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000120694.19	38	24	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000120742.10	19	37	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000120802.13	95	148	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000120889.12	50	45	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000121039.9	31	46	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000121039.9	86	158	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000121067.17	53	30	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000121073.13	119	140	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000121486.11	28	32	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000121900.18	28	29	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000121900.18	73	63	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000121931.15	42	24	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000122042.9	48	38	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000122042.9	209	240	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000122176.10	20	39	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000122299.11	22	30	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000122299.11	63	77	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000122643.18	25	39	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000123096.11	114	64	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000123178.14	94	43	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000123545.5	46	51	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000123609.10	90	52	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000123983.13	59	55	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000124214.19	53	35	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000124217.4	42	40	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000124784.8	30	31	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000124784.8	74	87	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000125505.16	50	66	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000125818.17	87	69	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000125845.6	26	25	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000126216.13	25	46	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000126602.10	23	57	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000126775.8	24	49	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000126803.9	30	25	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000127241.16	24	46	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000127337.6	30	36	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000127804.12	36	58	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000127870.16	26	26	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000127870.16	66	89	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000128342.4	19	39	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000128422.15	66	26	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000128581.15	40	23	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000128581.15	63	39	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000128607.13	37	35	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000128609.14	100	63	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000128829.11	32	45	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000128891.15	42	15	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000128965.11	33	36	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000129003.15	44	55	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000129187.14	40	26	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000129187.14	110	75	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000129347.19	29	31	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000129925.10	30	29	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000130313.6	90	62	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000130313.6	128	89	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000130513.6	21	32	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000130513.6	24	53	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000130779.19	40	62	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000131100.12	143	116	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000131446.16	24	27	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000131459.12	75	39	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000131459.12	177	113	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000131504.15	52	67	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000131669.9	36	24	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000131737.5	34	35	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000132305.20	60	43	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000132305.20	166	115	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000132383.11	36	57	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000132406.11	27	30	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000132406.11	80	95	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000132604.10	26	32	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000132716.18	38	74	Cells - Cultured fibroblasts	FALSE
GTEX-S4Z8-0008	ENSG00000133028.10	32	38	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000133195.11	78	67	Cells - Cultured fibroblasts	TRUE
GTEX-S4Z8-0008	ENSG00000133393.12	151	118	Cells - Cultured fibroblasts	TRUE
